full_name,monetary,avgmonetary,frequency,last_order_date,max_order_date,recency,rfm_recency,rfm_frequency,rfm_monetary,rfm_cell,rfm_cell_string,rfm_segment
Intan Usamah,25324242,767401.0,33,2022-06-18 06:24:48.507601+00:00,2022-07-31 23:59:19.821469+00:00,43,4,4,4,12,444,loyal
Intan Utami,364986,364986.0,1,2021-10-20 07:15:56.489480+00:00,2022-07-31 23:59:19.821469+00:00,284,1,1,1,3,111,hibernating
Intan Uyainah,25063872,2278534.0,11,2022-01-18 02:39:39.796794+00:00,2022-07-31 23:59:19.821469+00:00,194,2,2,3,7,322,about to sleep
Intan Wahyuni,13443393,672170.0,20,2022-05-28 09:37:54.509015+00:00,2022-07-31 23:59:19.821469+00:00,64,3,3,3,9,333,need attention
Intan Widiastuti,884714,294905.0,3,2022-02-27 04:03:33.552944+00:00,2022-07-31 23:59:19.821469+00:00,154,2,1,1,4,112,hibernating
Intan Wijayanti,12699694,1269969.0,10,2021-10-19 00:30:10.783903+00:00,2022-07-31 23:59:19.821469+00:00,285,1,2,3,6,321,about to sleep
Intan Winarsih,812547,406274.0,2,2020-10-03 05:16:38.630882+00:00,2022-07-31 23:59:19.821469+00:00,666,1,1,1,3,111,hibernating
Intan Wulandari,6566882,364827.0,18,2022-07-10 04:26:20.129313+00:00,2022-07-31 23:59:19.821469+00:00,21,4,3,2,9,234,at risk
Intan Yulianti,20476851,706098.0,29,2022-07-22 01:40:20.540857+00:00,2022-07-31 23:59:19.821469+00:00,9,5,4,3,12,345,loyal
Intan Yuliarti,73923051,1137278.0,65,2022-07-14 10:29:23.773795+00:00,2022-07-31 23:59:19.821469+00:00,17,5,4,4,13,445,loyal
Intan Yuniar,1719658,286610.0,6,2021-12-09 09:00:41.362037+00:00,2022-07-31 23:59:19.821469+00:00,234,2,2,2,6,222,hibernating
Intan Zulaika,490021,245010.0,2,2021-08-04 22:15:15.210311+00:00,2022-07-31 23:59:19.821469+00:00,361,1,1,1,3,111,hibernating
Ira Andriani,44130629,3152188.0,14,2022-03-20 16:56:46.842780+00:00,2022-07-31 23:59:19.821469+00:00,133,2,3,4,9,432,potential loyalist
Ira Anggraini,125648973,1131973.0,111,2022-07-10 01:23:02.847531+00:00,2022-07-31 23:59:19.821469+00:00,21,4,5,5,14,554,champions
Ira Aryani,1368927,342232.0,4,2022-03-24 06:39:06.627660+00:00,2022-07-31 23:59:19.821469+00:00,129,2,2,1,5,122,hibernating
Ira Astuti,1889394,209933.0,9,2022-07-04 21:38:15.489299+00:00,2022-07-31 23:59:19.821469+00:00,27,4,2,2,8,224,at risk
Ira Farida,194437670,1944377.0,100,2022-07-02 12:03:20.380007+00:00,2022-07-31 23:59:19.821469+00:00,29,4,5,5,14,554,champions
Ira Fujiati,2053480,2053480.0,1,2021-07-04 06:48:24.435562+00:00,2022-07-31 23:59:19.821469+00:00,392,1,1,2,4,211,hibernating
Ira Halimah,48282083,1005877.0,48,2022-06-29 12:53:29.672314+00:00,2022-07-31 23:59:19.821469+00:00,32,4,4,4,12,444,loyal
Ira Handayani,16319665,1019979.0,16,2022-07-22 16:32:46.148750+00:00,2022-07-31 23:59:19.821469+00:00,9,5,3,3,11,335,need attention
Ira Hartati,417577,417577.0,1,2022-07-31 06:07:51.442176+00:00,2022-07-31 23:59:19.821469+00:00,0,5,1,1,7,115,hibernating
Ira Hasanah,216490027,1121710.0,193,2022-07-25 00:18:21.830145+00:00,2022-07-31 23:59:19.821469+00:00,6,5,5,5,15,555,champions
Ira Hassanah,711929,237310.0,3,2021-02-15 17:32:12.978638+00:00,2022-07-31 23:59:19.821469+00:00,531,1,1,1,3,111,hibernating
Ira Hastuti,102464239,1177750.0,87,2022-07-31 01:23:28.033228+00:00,2022-07-31 23:59:19.821469+00:00,0,5,5,5,15,555,champions
Ira Kusmawati,7561328,397965.0,19,2022-06-17 06:23:43.870949+00:00,2022-07-31 23:59:19.821469+00:00,44,4,3,3,10,334,need attention
Ira Kuswandari,2528697,361242.0,7,2022-05-25 14:20:55.496922+00:00,2022-07-31 23:59:19.821469+00:00,67,3,2,2,7,223,at risk
Ira Lailasari,618793,309396.0,2,2020-05-06 13:49:17.974689+00:00,2022-07-31 23:59:19.821469+00:00,816,1,1,1,3,111,hibernating
Ira Laksita,39751046,685363.0,58,2022-06-23 11:01:53.722860+00:00,2022-07-31 23:59:19.821469+00:00,38,4,4,4,12,444,loyal
Ira Laksmiwati,6416482,458320.0,14,2022-04-02 01:48:19.671514+00:00,2022-07-31 23:59:19.821469+00:00,120,2,3,2,7,232,hibernating
Ira Lestari,110361,110361.0,1,2021-10-17 23:26:44.586881+00:00,2022-07-31 23:59:19.821469+00:00,287,1,1,1,3,111,hibernating
Ira Mandasari,38930192,1853819.0,21,2022-07-27 11:59:10.837747+00:00,2022-07-31 23:59:19.821469+00:00,4,5,3,4,12,435,potential loyalist
Ira Mardhiyah,29906195,996873.0,30,2022-07-04 19:13:06.127447+00:00,2022-07-31 23:59:19.821469+00:00,27,4,4,4,12,444,loyal
Ira Maryati,68479218,796270.0,86,2022-06-27 19:11:15.818913+00:00,2022-07-31 23:59:19.821469+00:00,34,4,5,4,13,454,loyal
Ira Mayasari,765639,382820.0,2,2021-03-17 19:29:40.222443+00:00,2022-07-31 23:59:19.821469+00:00,501,1,1,1,3,111,hibernating
Ira Melani,186305980,1179152.0,158,2022-07-18 04:52:37.946561+00:00,2022-07-31 23:59:19.821469+00:00,13,5,5,5,15,555,champions
Ira Mulyani,189909994,844044.0,225,2022-07-23 03:01:18.577711+00:00,2022-07-31 23:59:19.821469+00:00,8,5,5,5,15,555,champions
Ira Namaga,197269,197269.0,1,2021-08-01 06:16:09.553758+00:00,2022-07-31 23:59:19.821469+00:00,364,1,1,1,3,111,hibernating
Ira Nasyiah,126288658,1043708.0,121,2022-06-25 05:37:48.381803+00:00,2022-07-31 23:59:19.821469+00:00,36,4,5,5,14,554,champions
Ira Nasyidah,159237056,1730838.0,92,2022-07-11 14:24:07.388926+00:00,2022-07-31 23:59:19.821469+00:00,20,4,5,5,14,554,champions
Ira Novitasari,94620089,1126430.0,84,2022-06-26 05:19:39.110541+00:00,2022-07-31 23:59:19.821469+00:00,35,4,5,5,14,554,champions
Ira Nuraini,101758149,716607.0,142,2022-07-21 15:09:42.757161+00:00,2022-07-31 23:59:19.821469+00:00,10,5,5,5,15,555,champions
Ira Nurdiyanti,7582905,473932.0,16,2022-02-22 17:12:11.200469+00:00,2022-07-31 23:59:19.821469+00:00,159,2,3,3,8,332,about to sleep
Ira Padmasari,32467460,1475794.0,22,2022-04-12 01:13:41.680718+00:00,2022-07-31 23:59:19.821469+00:00,110,2,3,4,9,432,potential loyalist
Ira Palastri,2690917,298991.0,9,2022-03-20 11:46:23.819145+00:00,2022-07-31 23:59:19.821469+00:00,133,2,2,2,6,222,hibernating
Ira Permata,1750390,250056.0,7,2022-04-17 01:56:31.784760+00:00,2022-07-31 23:59:19.821469+00:00,105,2,2,2,6,222,hibernating
Ira Pertiwi,236346018,988895.0,239,2022-07-14 23:56:25.144990+00:00,2022-07-31 23:59:19.821469+00:00,17,5,5,5,15,555,champions
Ira Prastuti,8918343,1274049.0,7,2022-07-13 07:29:21.448329+00:00,2022-07-31 23:59:19.821469+00:00,18,5,2,3,10,325,need attention
Ira Pudjiastuti,293702498,1133986.0,259,2022-07-28 00:47:11.693962+00:00,2022-07-31 23:59:19.821469+00:00,3,5,5,5,15,555,champions
Ira Purnawati,20792459,866352.0,24,2022-07-23 01:31:10.328095+00:00,2022-07-31 23:59:19.821469+00:00,8,5,3,3,11,335,need attention
Ira Purwanti,33322184,1074909.0,31,2022-06-10 00:19:46.082637+00:00,2022-07-31 23:59:19.821469+00:00,51,3,4,4,11,443,potential loyalist
Ira Puspasari,441341,220670.0,2,2020-11-01 18:57:43.485328+00:00,2022-07-31 23:59:19.821469+00:00,637,1,1,1,3,111,hibernating
Ira Puspita,5245984,874331.0,6,2020-10-17 14:15:31.577190+00:00,2022-07-31 23:59:19.821469+00:00,652,1,2,2,5,221,hibernating
Ira Rahayu,49927833,2377516.0,21,2022-07-02 08:26:03.233954+00:00,2022-07-31 23:59:19.821469+00:00,29,4,3,4,11,434,potential loyalist
Ira Rahimah,15169882,489351.0,31,2022-06-13 00:43:39.268580+00:00,2022-07-31 23:59:19.821469+00:00,48,3,4,3,10,343,need attention
Ira Rahmawati,72032439,1125507.0,64,2022-07-11 21:14:19.756261+00:00,2022-07-31 23:59:19.821469+00:00,20,4,4,4,12,444,loyal
Ira Riyanti,15575190,648966.0,24,2022-07-31 23:37:50.043843+00:00,2022-07-31 23:59:19.821469+00:00,0,5,3,3,11,335,need attention
Ira Suartini,1402276,280455.0,5,2022-03-01 20:51:50.717449+00:00,2022-07-31 23:59:19.821469+00:00,152,2,2,1,5,122,hibernating
Ira Sudiati,84867243,707227.0,120,2022-06-30 02:01:15.608187+00:00,2022-07-31 23:59:19.821469+00:00,31,4,5,5,14,554,champions
Ira Suryatmi,159370,159370.0,1,2017-03-13 07:57:42.685634+00:00,2022-07-31 23:59:19.821469+00:00,1966,1,1,1,3,111,hibernating
Ira Susanti,12352488,772030.0,16,2022-05-27 22:26:54.651392+00:00,2022-07-31 23:59:19.821469+00:00,65,3,3,3,9,333,need attention
Ira Usada,282374467,1920915.0,147,2022-07-31 06:37:11.906209+00:00,2022-07-31 23:59:19.821469+00:00,0,5,5,5,15,555,champions
Ira Usamah,16494569,1832730.0,9,2022-07-31 23:50:31.582104+00:00,2022-07-31 23:59:19.821469+00:00,0,5,2,3,10,325,need attention
Ira Utami,4446084,494009.0,9,2021-11-22 11:15:16.944412+00:00,2022-07-31 23:59:19.821469+00:00,251,2,2,2,6,222,hibernating
Ira Uyainah,46806799,1560227.0,30,2022-04-12 17:23:11.767831+00:00,2022-07-31 23:59:19.821469+00:00,110,2,4,4,10,442,potential loyalist
Ira Wahyuni,486296,486296.0,1,2020-06-25 00:09:45.938781+00:00,2022-07-31 23:59:19.821469+00:00,766,1,1,1,3,111,hibernating
Ira Wastuti,26835823,583387.0,46,2022-05-18 06:31:25.694944+00:00,2022-07-31 23:59:19.821469+00:00,74,3,4,4,11,443,potential loyalist
Ira Widiastuti,39522216,1197643.0,33,2022-07-27 21:51:53.050139+00:00,2022-07-31 23:59:19.821469+00:00,4,5,4,4,13,445,loyal
Ira Wijayanti,42392064,1115581.0,38,2022-06-20 10:21:31.430763+00:00,2022-07-31 23:59:19.821469+00:00,41,4,4,4,12,444,loyal
Ira Winarsih,5143939,285774.0,18,2022-06-09 15:43:52.054364+00:00,2022-07-31 23:59:19.821469+00:00,52,3,3,2,8,233,at risk
Ira Wulandari,5598599,266600.0,21,2022-04-14 18:49:42.501944+00:00,2022-07-31 23:59:19.821469+00:00,108,2,3,2,7,232,hibernating
Ira Yolanda,34119356,710820.0,48,2022-07-02 11:02:23.698628+00:00,2022-07-31 23:59:19.821469+00:00,29,4,4,4,12,444,loyal
Ira Yuliarti,14912758,1656973.0,9,2021-08-11 03:25:49.274694+00:00,2022-07-31 23:59:19.821469+00:00,354,1,2,3,6,321,about to sleep
Ira Yuniar,997203,249301.0,4,2022-04-26 05:07:41.603442+00:00,2022-07-31 23:59:19.821469+00:00,96,2,2,1,5,122,hibernating
Ira Zulaika,210650,210650.0,1,2019-08-19 19:13:02.284974+00:00,2022-07-31 23:59:19.821469+00:00,1077,1,1,1,3,111,hibernating
Irfan Firmansyah,42686276,1641780.0,26,2022-03-21 00:31:42.581506+00:00,2022-07-31 23:59:19.821469+00:00,132,2,3,4,9,432,potential loyalist
Irfan Hardiansyah,556603,556603.0,1,2020-05-23 13:35:54.301815+00:00,2022-07-31 23:59:19.821469+00:00,799,1,1,1,3,111,hibernating
Irfan Latupono,1477221,738610.0,2,2019-08-25 15:29:02.347781+00:00,2022-07-31 23:59:19.821469+00:00,1071,1,1,2,4,211,hibernating
Irfan Maheswara,157838679,1610599.0,98,2022-07-24 14:58:29.892481+00:00,2022-07-31 23:59:19.821469+00:00,7,5,5,5,15,555,champions
Irfan Mansur,1021273,255318.0,4,2022-01-12 00:39:55.184725+00:00,2022-07-31 23:59:19.821469+00:00,200,2,2,1,5,122,hibernating
Irfan Manullang,2832339,257485.0,11,2021-12-30 02:41:54.779772+00:00,2022-07-31 23:59:19.821469+00:00,213,2,2,2,6,222,hibernating
Irfan Mustofa,13284807,1021908.0,13,2022-05-19 20:00:56.620222+00:00,2022-07-31 23:59:19.821469+00:00,73,3,3,3,9,333,need attention
Irfan Najmudin,14141228,1414123.0,10,2022-07-15 23:43:04.703525+00:00,2022-07-31 23:59:19.821469+00:00,16,5,2,3,10,325,need attention
Irfan Natsir,4843585,968717.0,5,2022-04-09 23:54:39.406465+00:00,2022-07-31 23:59:19.821469+00:00,113,2,2,2,6,222,hibernating
Irfan Permadi,6482298,405144.0,16,2022-05-04 04:43:10.924848+00:00,2022-07-31 23:59:19.821469+00:00,88,3,3,2,8,233,at risk
Irfan Pradana,7738788,1934697.0,4,2022-07-27 04:43:33.728587+00:00,2022-07-31 23:59:19.821469+00:00,4,5,2,3,10,325,need attention
Irfan Rajasa,3303980,367109.0,9,2022-04-21 22:37:18.345658+00:00,2022-07-31 23:59:19.821469+00:00,101,2,2,2,6,222,hibernating
Irfan Samosir,221782,221782.0,1,2022-01-31 10:28:40.507841+00:00,2022-07-31 23:59:19.821469+00:00,181,2,1,1,4,112,hibernating
Irfan Santoso,857307,428654.0,2,2020-11-09 04:44:21.854983+00:00,2022-07-31 23:59:19.821469+00:00,629,1,1,1,3,111,hibernating
Irfan Sinaga,951175,951175.0,1,2021-04-10 20:24:51.207049+00:00,2022-07-31 23:59:19.821469+00:00,477,1,1,1,3,111,hibernating
Irfan Siregar,65319249,1232439.0,53,2022-05-26 18:50:59.889206+00:00,2022-07-31 23:59:19.821469+00:00,66,3,4,4,11,443,potential loyalist
Irfan Sitorus,16853922,766087.0,22,2022-05-16 04:29:21.779908+00:00,2022-07-31 23:59:19.821469+00:00,76,3,3,3,9,333,need attention
Irfan Tampubolon,186437236,1202821.0,155,2022-06-26 01:29:48.702008+00:00,2022-07-31 23:59:19.821469+00:00,35,4,5,5,14,554,champions
Irfan Tarihoran,13708420,913895.0,15,2022-06-26 20:25:51.927933+00:00,2022-07-31 23:59:19.821469+00:00,35,4,3,3,10,334,need attention
Irfan Wibisono,742448,185612.0,4,2022-01-31 06:29:52.473907+00:00,2022-07-31 23:59:19.821469+00:00,181,2,2,1,5,122,hibernating
Irfan Widodo,54063173,740591.0,73,2022-07-07 20:59:25.466822+00:00,2022-07-31 23:59:19.821469+00:00,24,4,5,4,13,454,loyal
Irfan Wijaya,4240697,302907.0,14,2022-04-30 09:43:14.007805+00:00,2022-07-31 23:59:19.821469+00:00,92,3,3,2,8,233,at risk
Iriana Agustina,754635,377318.0,2,2022-01-13 22:37:26.895397+00:00,2022-07-31 23:59:19.821469+00:00,199,2,1,1,4,112,hibernating
Iriana Andriani,3713675,464209.0,8,2021-05-28 03:07:56.655199+00:00,2022-07-31 23:59:19.821469+00:00,429,1,2,2,5,221,hibernating
Iriana Anggraini,28240784,1568932.0,18,2021-12-27 22:01:19.920413+00:00,2022-07-31 23:59:19.821469+00:00,216,2,3,4,9,432,potential loyalist
Iriana Aryani,68157632,1081867.0,63,2022-07-20 19:23:36.356849+00:00,2022-07-31 23:59:19.821469+00:00,11,5,4,4,13,445,loyal
Iriana Astuti,23778127,1080824.0,22,2022-05-22 22:35:16.511530+00:00,2022-07-31 23:59:19.821469+00:00,70,3,3,3,9,333,need attention
Iriana Farida,9939235,342732.0,29,2022-07-18 05:30:54.468487+00:00,2022-07-31 23:59:19.821469+00:00,13,5,4,3,12,345,loyal
Iriana Fujiati,4596916,383076.0,12,2022-06-14 18:35:23.912043+00:00,2022-07-31 23:59:19.821469+00:00,47,3,2,2,7,223,at risk
Iriana Halimah,11218124,509915.0,22,2022-07-31 23:36:48.957678+00:00,2022-07-31 23:59:19.821469+00:00,0,5,3,3,11,335,need attention
Iriana Handayani,322888503,2211565.0,146,2022-07-07 05:54:19.711032+00:00,2022-07-31 23:59:19.821469+00:00,24,4,5,5,14,554,champions
Iriana Hariyah,10631625,462245.0,23,2022-05-13 00:00:13.154877+00:00,2022-07-31 23:59:19.821469+00:00,79,3,3,3,9,333,need attention
Iriana Hartati,25677066,1116394.0,23,2022-01-05 18:18:11.800832+00:00,2022-07-31 23:59:19.821469+00:00,207,2,3,4,9,432,potential loyalist
Iriana Hasanah,663000,663000.0,1,2018-03-01 06:46:19.987770+00:00,2022-07-31 23:59:19.821469+00:00,1613,1,1,1,3,111,hibernating
Iriana Hastuti,11776284,654238.0,18,2022-03-12 04:37:48.556023+00:00,2022-07-31 23:59:19.821469+00:00,141,2,3,3,8,332,about to sleep
Iriana Kuswandari,14163731,442617.0,32,2022-07-31 08:39:48.923820+00:00,2022-07-31 23:59:19.821469+00:00,0,5,4,3,12,345,loyal
Iriana Lailasari,75070856,658516.0,114,2022-07-26 04:54:27.188276+00:00,2022-07-31 23:59:19.821469+00:00,5,5,5,4,14,455,loyal
Iriana Laksmiwati,14791768,704370.0,21,2022-07-31 00:02:30.514880+00:00,2022-07-31 23:59:19.821469+00:00,0,5,3,3,11,335,need attention
Iriana Lestari,244977813,1466933.0,167,2022-07-23 22:05:52.433605+00:00,2022-07-31 23:59:19.821469+00:00,8,5,5,5,15,555,champions
Iriana Mandasari,299776659,1122759.0,267,2022-07-29 21:37:28.511404+00:00,2022-07-31 23:59:19.821469+00:00,2,5,5,5,15,555,champions
Iriana Mayasari,130130178,684896.0,190,2022-07-09 02:10:10.227794+00:00,2022-07-31 23:59:19.821469+00:00,22,4,5,5,14,554,champions
Iriana Melani,690767,230256.0,3,2022-04-11 23:43:02.681666+00:00,2022-07-31 23:59:19.821469+00:00,111,2,1,1,4,112,hibernating
Iriana Mulyani,474081,237040.0,2,2021-08-29 06:50:00.182969+00:00,2022-07-31 23:59:19.821469+00:00,336,1,1,1,3,111,hibernating
Iriana Namaga,34842603,810293.0,43,2022-06-27 21:48:16.002531+00:00,2022-07-31 23:59:19.821469+00:00,34,4,4,4,12,444,loyal
Iriana Nasyidah,73197094,861142.0,85,2022-07-06 15:42:03.660834+00:00,2022-07-31 23:59:19.821469+00:00,25,4,5,4,13,454,loyal
Iriana Novitasari,64090268,496824.0,129,2022-07-30 14:52:45.471183+00:00,2022-07-31 23:59:19.821469+00:00,1,5,5,4,14,455,loyal
Iriana Nuraini,38342085,2396380.0,16,2021-11-03 13:17:05.752099+00:00,2022-07-31 23:59:19.821469+00:00,270,2,3,4,9,432,potential loyalist
Iriana Nurdiyanti,44385234,1387039.0,32,2022-07-11 07:23:04.570674+00:00,2022-07-31 23:59:19.821469+00:00,20,4,4,4,12,444,loyal
Iriana Oktaviani,42145428,1620978.0,26,2022-07-25 09:50:53.273630+00:00,2022-07-31 23:59:19.821469+00:00,6,5,3,4,12,435,potential loyalist
Iriana Padmasari,62483038,2314187.0,27,2022-05-25 01:02:10.896329+00:00,2022-07-31 23:59:19.821469+00:00,67,3,3,4,10,433,potential loyalist
Iriana Palastri,498211883,2372438.0,210,2022-07-28 08:17:44.381054+00:00,2022-07-31 23:59:19.821469+00:00,3,5,5,5,15,555,champions
Iriana Permata,36325565,885989.0,41,2022-06-05 09:48:08.569178+00:00,2022-07-31 23:59:19.821469+00:00,56,3,4,4,11,443,potential loyalist
Iriana Pertiwi,17314819,721451.0,24,2022-06-30 08:48:40.539364+00:00,2022-07-31 23:59:19.821469+00:00,31,4,3,3,10,334,need attention
Iriana Prastuti,33695318,732507.0,46,2022-06-21 19:37:48.282200+00:00,2022-07-31 23:59:19.821469+00:00,40,4,4,4,12,444,loyal
Iriana Pratiwi,12924999,680263.0,19,2022-07-12 04:07:15.386414+00:00,2022-07-31 23:59:19.821469+00:00,19,5,3,3,11,335,need attention
Iriana Pudjiastuti,87321979,1265536.0,69,2022-06-17 18:11:02.754165+00:00,2022-07-31 23:59:19.821469+00:00,44,4,5,5,14,554,champions
Iriana Purnawati,95748545,1126453.0,85,2022-07-12 14:50:10.158622+00:00,2022-07-31 23:59:19.821469+00:00,19,5,5,5,15,555,champions
Iriana Puspasari,1857513,464378.0,4,2021-08-23 08:25:59.696551+00:00,2022-07-31 23:59:19.821469+00:00,342,1,2,2,5,221,hibernating
Iriana Puspita,2056867,293838.0,7,2022-05-21 14:14:24.407362+00:00,2022-07-31 23:59:19.821469+00:00,71,3,2,2,7,223,at risk
Iriana Rahayu,10032040,716574.0,14,2021-07-13 05:54:32.810955+00:00,2022-07-31 23:59:19.821469+00:00,383,1,3,3,7,331,about to sleep
Iriana Rahimah,13130101,625243.0,21,2022-05-12 08:25:02.648678+00:00,2022-07-31 23:59:19.821469+00:00,80,3,3,3,9,333,need attention
Iriana Rahmawati,17315090,961949.0,18,2022-07-04 21:05:25.187665+00:00,2022-07-31 23:59:19.821469+00:00,27,4,3,3,10,334,need attention
Iriana Riyanti,52748121,635520.0,83,2022-06-26 20:51:16.405015+00:00,2022-07-31 23:59:19.821469+00:00,35,4,5,4,13,454,loyal
Iriana Safitri,254382,254382.0,1,2021-09-19 02:44:04.314586+00:00,2022-07-31 23:59:19.821469+00:00,315,1,1,1,3,111,hibernating
Iriana Suartini,79408261,992603.0,80,2022-07-13 23:42:40.144404+00:00,2022-07-31 23:59:19.821469+00:00,18,5,5,5,15,555,champions
Iriana Sudiati,107831554,980287.0,110,2022-06-05 04:58:42.011131+00:00,2022-07-31 23:59:19.821469+00:00,56,3,5,5,13,553,potential loyalist
Iriana Suryatmi,11107649,555382.0,20,2022-06-18 23:44:14.582094+00:00,2022-07-31 23:59:19.821469+00:00,43,4,3,3,10,334,need attention
Iriana Susanti,19800728,565735.0,35,2022-07-13 19:18:34.855583+00:00,2022-07-31 23:59:19.821469+00:00,18,5,4,3,12,345,loyal
Iriana Usada,84061347,1273657.0,66,2022-07-10 23:43:15.775673+00:00,2022-07-31 23:59:19.821469+00:00,21,4,4,5,13,544,champions
Iriana Usamah,52850709,813088.0,65,2022-07-07 17:52:15.445126+00:00,2022-07-31 23:59:19.821469+00:00,24,4,4,4,12,444,loyal
Iriana Uyainah,36575544,1662525.0,22,2022-07-30 06:34:16.220907+00:00,2022-07-31 23:59:19.821469+00:00,1,5,3,4,12,435,potential loyalist
Iriana Wahyuni,262501,262501.0,1,2021-10-18 08:57:57.593561+00:00,2022-07-31 23:59:19.821469+00:00,286,1,1,1,3,111,hibernating
Iriana Wastuti,1308817,436272.0,3,2022-04-13 01:03:53.132999+00:00,2022-07-31 23:59:19.821469+00:00,109,2,1,1,4,112,hibernating
Iriana Wijayanti,715744,357872.0,2,2021-12-09 05:23:27.186585+00:00,2022-07-31 23:59:19.821469+00:00,234,2,1,1,4,112,hibernating
Iriana Winarsih,410932,410932.0,1,2016-08-01 18:41:29.749420+00:00,2022-07-31 23:59:19.821469+00:00,2190,1,1,1,3,111,hibernating
Iriana Wulandari,164651,164651.0,1,2021-04-14 20:51:22.725547+00:00,2022-07-31 23:59:19.821469+00:00,473,1,1,1,3,111,hibernating
Iriana Yolanda,69503252,1336601.0,52,2022-07-14 07:19:30.409043+00:00,2022-07-31 23:59:19.821469+00:00,17,5,4,4,13,445,loyal
Iriana Yulianti,38305860,766117.0,50,2022-06-27 18:47:41.936830+00:00,2022-07-31 23:59:19.821469+00:00,34,4,4,4,12,444,loyal
Iriana Yuliarti,7961525,468325.0,17,2022-05-06 06:09:15.326971+00:00,2022-07-31 23:59:19.821469+00:00,86,3,3,3,9,333,need attention
Iriana Yuniar,145238983,974758.0,149,2022-07-04 03:20:54.481471+00:00,2022-07-31 23:59:19.821469+00:00,27,4,5,5,14,554,champions
Iriana Zulaika,2791543,348943.0,8,2022-07-03 23:50:28.884239+00:00,2022-07-31 23:59:19.821469+00:00,28,4,2,2,8,224,at risk
Irma Agustina,45082835,920058.0,49,2022-07-31 08:24:00.431919+00:00,2022-07-31 23:59:19.821469+00:00,0,5,4,4,13,445,loyal
Irma Andriani,78512251,2121953.0,37,2022-04-01 08:56:56.696633+00:00,2022-07-31 23:59:19.821469+00:00,121,2,4,5,11,542,potential loyalist
Irma Anggraini,33715453,936540.0,36,2022-05-28 22:25:07.228333+00:00,2022-07-31 23:59:19.821469+00:00,64,3,4,4,11,443,potential loyalist
Irma Astuti,19784422,824351.0,24,2022-04-08 21:05:56.535526+00:00,2022-07-31 23:59:19.821469+00:00,114,2,3,3,8,332,about to sleep
Irma Farida,14659991,1047142.0,14,2022-07-17 05:41:50.151307+00:00,2022-07-31 23:59:19.821469+00:00,14,5,3,3,11,335,need attention
Irma Halimah,197535528,2469194.0,80,2022-06-26 03:33:23.425005+00:00,2022-07-31 23:59:19.821469+00:00,35,4,5,5,14,554,champions
Irma Handayani,294621173,5261092.0,56,2022-05-20 14:45:06.519001+00:00,2022-07-31 23:59:19.821469+00:00,72,3,4,5,12,543,potential loyalist
Irma Hariyah,56467177,1008342.0,56,2022-06-10 13:56:36.157591+00:00,2022-07-31 23:59:19.821469+00:00,51,3,4,4,11,443,potential loyalist
Irma Hartati,59646053,890240.0,67,2022-07-17 03:13:59.534590+00:00,2022-07-31 23:59:19.821469+00:00,14,5,5,4,14,455,loyal
Irma Haryanti,14179201,746274.0,19,2022-05-24 09:58:43.739733+00:00,2022-07-31 23:59:19.821469+00:00,68,3,3,3,9,333,need attention
Irma Hasanah,11870494,698264.0,17,2022-05-13 00:10:47.447925+00:00,2022-07-31 23:59:19.821469+00:00,79,3,3,3,9,333,need attention
Irma Hassanah,7999022,666585.0,12,2022-05-08 00:09:39.637395+00:00,2022-07-31 23:59:19.821469+00:00,84,3,2,3,8,323,about to sleep
Irma Hastuti,50637033,1235050.0,41,2022-06-21 05:46:58.801455+00:00,2022-07-31 23:59:19.821469+00:00,40,4,4,4,12,444,loyal
Irma Kusmawati,24605815,820194.0,30,2022-07-31 03:45:01.316418+00:00,2022-07-31 23:59:19.821469+00:00,0,5,4,3,12,345,loyal
Irma Lailasari,12817837,400557.0,32,2022-06-07 08:10:28.440447+00:00,2022-07-31 23:59:19.821469+00:00,54,3,4,3,10,343,need attention
